index,unit1_rgb,unit2_pos,unit1_beam_32,unit1_beam_64
913,../../../Scenario5/unit1/camera_data/image_BS1_3889_03_28_15.jpg,"[0.4583444510608081, 0.08333333344868118]",11,22
1348,../../../Scenario5/unit1/camera_data/image_BS1_5141_03_30_55.jpg,"[0.5578087477744516, 0.765151514980241]",11,21
1396,../../../Scenario5/unit1/camera_data/image_BS1_5349_03_31_22.jpg,"[0.5043205188729156, 0.014069264154651435]",9,16
1975,../../../Scenario5/unit1/camera_data/image_BS1_8091_03_37_14.jpg,"[0.3955583834486551, 0.825757575670191]",19,34
982,../../../Scenario5/unit1/camera_data/image_BS1_4092_03_28_41.jpg,"[0.28488742021137065, 0.8430735930321478]",23,44
381,../../../Scenario5/unit1/camera_data/image_BS1_1316_03_22_47.jpg,"[0.09330678763231579, 0.1406926406237316]",29,57
1345,../../../Scenario5/unit1/camera_data/image_BS1_5137_03_30_55.jpg,"[0.5210073684811258, 0.7705627705308127]",12,23
2193,../../../Scenario5/unit1/camera_data/image_BS1_9517_03_40_20.jpg,"[0.36197943392709303, 0.1266233767766744]",20,39
1039,../../../Scenario5/unit1/camera_data/image_BS1_4322_03_29_10.jpg,"[0.5590402495907171, 0.06385281405105236]",6,10
510,../../../Scenario5/unit1/camera_data/image_BS1_2504_03_25_18.jpg,"[0.702202335742522, 0.06385281405105236]",2,2
1853,../../../Scenario5/unit1/camera_data/image_BS1_7445_03_35_51.jpg,"[0.714989429611378, 0.7954545454790132]",5,10
22,../../../Scenario5/unit1/camera_data/image_BS1_281_03_20_34.jpg,"[0.19162168264299995, 0.9058441557577698]",26,51
1555,../../../Scenario5/unit1/camera_data/image_BS1_6251_03_33_18.jpg,"[0.3500543913281645, 0.8506493503107972]",20,39
1518,../../../Scenario5/unit1/camera_data/image_BS1_5957_03_32_40.jpg,"[0.08316742266915983, 0.09740259744953549]",30,58
188,../../../Scenario5/unit1/camera_data/image_BS1_647_03_21_20.jpg,"[0.3192463208895539, 0.10064935050304365]",20,38
1015,../../../Scenario5/unit1/camera_data/image_BS1_4129_03_28_46.jpg,"[0.756757866219127, 0.7932900431357468]",4,6
2082,../../../Scenario5/unit1/camera_data/image_BS1_9260_03_39_46.jpg,"[0.1428336856839959, 0.9469696968962938]",30,60
394,../../../Scenario5/unit1/camera_data/image_BS1_2010_03_24_15.jpg,"[0.612528478477669, 0.051948051932073025]",4,7
171,../../../Scenario5/unit1/camera_data/image_BS1_630_03_21_18.jpg,"[0.40612877403948283, 0.0930735929167999]",15,29
1654,../../../Scenario5/unit1/camera_data/image_BS1_6522_03_33_53.jpg,"[0.307567578659712, 0.03787878777742159]",20,39
75,../../../Scenario5/unit1/camera_data/image_BS1_336_03_20_41.jpg,"[0.5522669895939647, 0.8387445884994121]",11,21
1159,../../../Scenario5/unit1/camera_data/image_BS1_4630_03_29_50.jpg,"[0.5567414461993825, 0.761904761926733]",11,20
1563,../../../Scenario5/unit1/camera_data/image_BS1_6259_03_33_19.jpg,"[0.4421502021761873, 0.83658008646374]",16,32
10,../../../Scenario5/unit1/camera_data/image_BS1_269_03_20_32.jpg,"[0.1115535395391845, 0.9242424241375625]",28,55
11,../../../Scenario5/unit1/camera_data/image_BS1_270_03_20_32.jpg,"[0.11877835019558117, 0.9220779219480933]",28,55
1401,../../../Scenario5/unit1/camera_data/image_BS1_5354_03_31_23.jpg,"[0.46113585517573213, 0.010822510793549026]",11,20
2039,../../../Scenario5/unit1/camera_data/image_BS1_8596_03_38_19.jpg,"[0.45898072699362147, 0.07575757586243743]",11,21
827,../../../Scenario5/unit1/camera_data/image_BS1_3613_03_27_40.jpg,"[0.17550953387168539, 0.8192640691017833]",26,51
1239,../../../Scenario5/unit1/camera_data/image_BS1_4845_03_30_18.jpg,"[0.3708257219634819, 0.10173160182847395]",17,33
2008,../../../Scenario5/unit1/camera_data/image_BS1_8124_03_37_18.jpg,"[0.7761745448609274, 0.7662337659980771]",4,6
1443,../../../Scenario5/unit1/camera_data/image_BS1_5396_03_31_28.jpg,"[0.08386527369789083, 0.054112554121542256]",29,58
285,../../../Scenario5/unit1/camera_data/image_BS1_1037_03_22_11.jpg,"[0.5094517764431192, 0.7976190475146853]",12,26
1448,../../../Scenario5/unit1/camera_data/image_BS1_5401_03_31_29.jpg,"[0.04291783831070818, 0.0703463203118658]",31,60
617,../../../Scenario5/unit1/camera_data/image_BS1_2611_03_25_32.jpg,"[0.17462695758436927, 0.10606060605361528]",26,51
1504,../../../Scenario5/unit1/camera_data/image_BS1_5942_03_32_38.jpg,"[0.22033619999541756, 0.08441558446651723]",24,47
2219,../../../Scenario5/unit1/camera_data/image_BS1_9543_03_40_23.jpg,"[0.15250097494095105, 0.13419913420912102]",30,59
2063,../../../Scenario5/unit1/camera_data/image_BS1_8621_03_38_23.jpg,"[0.24494571130333936, 0.08008658008757877]",23,45
1150,../../../Scenario5/unit1/camera_data/image_BS1_4621_03_29_49.jpg,"[0.4733687732250811, 0.774891774755954]",14,28
2204,../../../Scenario5/unit1/camera_data/image_BS1_9528_03_40_21.jpg,"[0.2765132078520147, 0.12878787881234652]",25,48
2178,../../../Scenario5/unit1/camera_data/image_BS1_9502_03_40_18.jpg,"[0.46320888324453646, 0.12229437224393883]",14,27
474,../../../Scenario5/unit1/camera_data/image_BS1_2279_03_24_50.jpg,"[0.3968104102968932, 0.7954545454790132]",19,34
140,../../../Scenario5/unit1/camera_data/image_BS1_599_03_21_14.jpg,"[0.5317009092637889, 0.08333333344868118]",8,14
1890,../../../Scenario5/unit1/camera_data/image_BS1_7835_03_36_41.jpg,"[0.39013977546000356, 0.1168831168471643]",14,26
1190,../../../Scenario5/unit1/camera_data/image_BS1_4795_03_30_11.jpg,"[0.6259313232473659, 0.08116883110541483]",3,5
1251,../../../Scenario5/unit1/camera_data/image_BS1_4857_03_30_19.jpg,"[0.33188973953460205, 0.10281385284631]",19,37
2030,../../../Scenario5/unit1/camera_data/image_BS1_8587_03_38_18.jpg,"[0.5382278688914546, 0.07792207789810954]",7,13
192,../../../Scenario5/unit1/camera_data/image_BS1_651_03_21_21.jpg,"[0.2957862112845913, 0.10281385284631]",20,39
1994,../../../Scenario5/unit1/camera_data/image_BS1_8110_03_37_16.jpg,"[0.6008702612797997, 0.7857142857033002]",9,17
1257,../../../Scenario5/unit1/camera_data/image_BS1_4863_03_30_20.jpg,"[0.31099525872203326, 0.10281385284631]",20,39
56,../../../Scenario5/unit1/camera_data/image_BS1_316_03_20_38.jpg,"[0.41027483016250765, 0.8679653678265511]",17,34
483,../../../Scenario5/unit1/camera_data/image_BS1_2288_03_24_51.jpg,"[0.5035405677162944, 0.7813852813243617]",13,26
44,../../../Scenario5/unit1/camera_data/image_BS1_304_03_20_37.jpg,"[0.3377188481335367, 0.8852813851885077]",20,39
1793,../../../Scenario5/unit1/camera_data/image_BS1_7037_03_34_59.jpg,"[0.17360070605866143, 0.08441558446651723]",25,48
321,../../../Scenario5/unit1/camera_data/image_BS1_1255_03_22_39.jpg,"[0.6705937891299015, 0.04004329012068795]",2,2
2131,../../../Scenario5/unit1/camera_data/image_BS1_9313_03_39_53.jpg,"[0.8863118573106774, 0.8798701296379362]",3,6
755,../../../Scenario5/unit1/camera_data/image_BS1_3347_03_27_06.jpg,"[0.4212351963170621, 0.05952380951831677]",12,23
1042,../../../Scenario5/unit1/camera_data/image_BS1_4325_03_29_11.jpg,"[0.532439810341881, 0.06601731608672447]",7,12
2280,../../../Scenario5/unit1/camera_data/image_BS1_9905_03_41_10.jpg,"[0.6733441431808804, 0.8376623374815761]",9,17
431,../../../Scenario5/unit1/camera_data/image_BS1_2047_03_24_20.jpg,"[0.1673816218960001, 0.0909090908811278]",26,52
210,../../../Scenario5/unit1/camera_data/image_BS1_669_03_21_23.jpg,"[0.1765152603654207, 0.11580086582932826]",26,51
1785,../../../Scenario5/unit1/camera_data/image_BS1_7029_03_34_58.jpg,"[0.2928511319604434, 0.07792207789810954]",20,39
1669,../../../Scenario5/unit1/camera_data/image_BS1_6537_03_33_54.jpg,"[0.2219371523580211, 0.03679653675958554]",25,49
2097,../../../Scenario5/unit1/camera_data/image_BS1_9276_03_39_48.jpg,"[0.37101044723665094, 0.9112554111545443]",22,44
208,../../../Scenario5/unit1/camera_data/image_BS1_667_03_21_23.jpg,"[0.19049280597201323, 0.11363636363985903]",26,51
238,../../../Scenario5/unit1/camera_data/image_BS1_989_03_22_05.jpg,"[0.10211202561934346, 0.8441558440499838]",29,57
1004,../../../Scenario5/unit1/camera_data/image_BS1_4116_03_28_44.jpg,"[0.5953285031138968, 0.8062770561187651]",10,20
1912,../../../Scenario5/unit1/camera_data/image_BS1_7859_03_36_44.jpg,"[0.1536503766293264, 0.13419913420912102]",26,51
346,../../../Scenario5/unit1/camera_data/image_BS1_1280_03_22_42.jpg,"[0.44834876132146, 0.05952380951831677]",11,22
963,../../../Scenario5/unit1/camera_data/image_BS1_4073_03_28_39.jpg,"[0.06785575008643904, 0.8961038959820569]",30,58
2102,../../../Scenario5/unit1/camera_data/image_BS1_9282_03_39_49.jpg,"[0.4468914841680804, 0.9025974025504645]",19,37
1803,../../../Scenario5/unit1/camera_data/image_BS1_7047_03_35_00.jpg,"[0.042158412186059535, 0.09956709948520759]",30,59
1497,../../../Scenario5/unit1/camera_data/image_BS1_5934_03_32_37.jpg,"[0.2901213029268531, 0.0790043289159456]",20,39
1363,../../../Scenario5/unit1/camera_data/image_BS1_5156_03_30_57.jpg,"[0.7074977935539222, 0.7489177489437147]",6,11
458,../../../Scenario5/unit1/camera_data/image_BS1_2262_03_24_47.jpg,"[0.19940066911890367, 0.8300865800491295]",26,51
1200,../../../Scenario5/unit1/camera_data/image_BS1_4805_03_30_13.jpg,"[0.5330145111933606, 0.08982683970949462]",7,14
301,../../../Scenario5/unit1/camera_data/image_BS1_1053_03_22_13.jpg,"[0.6539069395071074, 0.7932900431357468]",7,13
1516,../../../Scenario5/unit1/camera_data/image_BS1_5955_03_32_40.jpg,"[0.10157837483180894, 0.09523809526006626]",29,57
460,../../../Scenario5/unit1/camera_data/image_BS1_2264_03_24_48.jpg,"[0.22265552841872469, 0.8246753246523549]",25,49
943,../../../Scenario5/unit1/camera_data/image_BS1_3919_03_28_19.jpg,"[0.18729090126139, 0.11038961027875661]",25,49
1931,../../../Scenario5/unit1/camera_data/image_BS1_8047_03_37_08.jpg,"[0.03019231953776981, 0.9101731601367082]",30,59
1388,../../../Scenario5/unit1/camera_data/image_BS1_5341_03_31_21.jpg,"[0.5827877096141275, 0.01948051939762882]",4,7
1260,../../../Scenario5/unit1/camera_data/image_BS1_4866_03_30_20.jpg,"[0.29987069231169844, 0.10389610386414605]",20,39
1507,../../../Scenario5/unit1/camera_data/image_BS1_5945_03_32_38.jpg,"[0.19338683524679998, 0.08766233767382252]",25,49
475,../../../Scenario5/unit1/camera_data/image_BS1_2280_03_24_50.jpg,"[0.40853020257609624, 0.7932900431357468]",18,34
1382,../../../Scenario5/unit1/camera_data/image_BS1_5335_03_31_20.jpg,"[0.6453274768571938, 0.02489177494820046]",2,3
1810,../../../Scenario5/unit1/camera_data/image_BS1_7401_03_35_45.jpg,"[0.10642228196898083, 0.8495670994467583]",28,55
1109,../../../Scenario5/unit1/camera_data/image_BS1_4579_03_29_44.jpg,"[0.10012109767842929, 0.8647186147730429]",28,55
464,../../../Scenario5/unit1/camera_data/image_BS1_2268_03_24_48.jpg,"[0.26883684653597373, 0.814935064876642]",23,45
6,../../../Scenario5/unit1/camera_data/image_BS1_264_03_20_31.jpg,"[0.0722891566279117, 0.9350649350849087]",29,57
842,../../../Scenario5/unit1/camera_data/image_BS1_3630_03_27_42.jpg,"[0.3335317419611507, 0.7694805192053824]",21,42
327,../../../Scenario5/unit1/camera_data/image_BS1_1261_03_22_40.jpg,"[0.6139447055671036, 0.041125541138524]",4,6
1635,../../../Scenario5/unit1/camera_data/image_BS1_6502_03_33_50.jpg,"[0.40953592906983155, 0.04004329012068795]",15,29
1489,../../../Scenario5/unit1/camera_data/image_BS1_5926_03_32_36.jpg,"[0.3572997270165337, 0.07575757586243743]",17,32
1429,../../../Scenario5/unit1/camera_data/image_BS1_5382_03_31_26.jpg,"[0.21504074218401742, 0.012987013136815386]",24,48
1899,../../../Scenario5/unit1/camera_data/image_BS1_7844_03_36_42.jpg,"[0.3021079206071154, 0.12121212122610277]",20,36
893,../../../Scenario5/unit1/camera_data/image_BS1_3868_03_28_12.jpg,"[0.6255002976196941, 0.06385281405105236]",3,4
1084,../../../Scenario5/unit1/camera_data/image_BS1_4368_03_29_16.jpg,"[0.145666139862865, 0.11255411262202297]",27,52
14,../../../Scenario5/unit1/camera_data/image_BS1_273_03_20_33.jpg,"[0.139898606359848, 0.9166666665513188]",28,55
1154,../../../Scenario5/unit1/camera_data/image_BS1_4625_03_29_49.jpg,"[0.5098828020707911, 0.7694805192053824]",13,24
695,../../../Scenario5/unit1/camera_data/image_BS1_2865_03_26_04.jpg,"[0.5428254756741236, 0.7889610389106055]",12,22
388,../../../Scenario5/unit1/camera_data/image_BS1_2004_03_24_14.jpg,"[0.6849202602508596, 0.050865800914236974]",2,2
